ID,Item,Item_det,Price,Resturant_id
29292,BBQ Chicken 4 In 1 Combo,,390,10746
29293,Boneless Barbecue Fish,,340,10746
29294,Green Pepper Barbeque,,380,10746
29295,Nashif Laham,,380,10746
29296,Nashif Dajaj,,280,10746
29297,Nashif Rubyan,,320,10746
29298,Hummus Laham,,360,10746
29299,Hummus Dajaj,,280,10746
29300,Hummus Rubyan,,320,10746
29301,Fattoush Special Chicken,,360,10746
29302,Mutton Yogurt,,320,10746
29303,Mutton Kebab,,300,10746
29304,Areyes,,320,10746
29305,Lamb Chop,,300,10746
29306,Lamb Reyesh,,300,10746
29307,Sheesh Tawook,,240,10746
29308,Mini Mix Grill,,450,10746
29309,Turkish Grill,,290,10746
29310,Kuboos,,18,10746
29311,Tandoori Roti,,25,10746
29312,Butter Roti,,35,10746
29313,Naan,,30,10746
29314,Butter Naan,,40,10746
29315,Kashmiri Naan,,40,10746
29316,Cheese Naan,,60,10746
29317,Garlic Naan,,45,10746
29318,Kulcha,,40,10746
29319,Butter Kulcha,,60,10746
29320,Masala Kulcha,,48,10746
29321,Veg Stuff Kulcha,,60,10746
29322,Aloo Paratha,,45,10746
29323,Veg Stuff Paratha,,60,10746
29324,Lachedar Paratha,,45,10746
29325,Kerala Paratha,,25,10746
29326,Onion Kulcha,,65,10746
29327,Ceylone Paratha,,35,10746
29328,Butter Chappathi,,35,10746
29329,Chappathi,,25,10746
29330,Coin Paratha,,20,10746
29331,Tandoori Paratha,,40,10746
29332,Wheat Paratha,,35,10746
29333,Ceylone Egg Parotta,,45,10746
29334,Mughlai Naan Egg,,60,10746
29335,Punjabi Chicken Naan,,70,10746
29336,Chicken Keema Paratha,,70,10746
29337,Mutton Kheema Naan,,80,10746
29338,Mutton Keema Paratha,,80,10746
29339,Keema Kulcha,,80,10746
29340,Veg Fried Rice,,99,10746
29341,Veg Burnt Ginger Capsicum Fried Rice,,130,10746
29342,Veg Chilli Garlic Fried Rice,,130,10746
29343,Veg Schezwan Fried Rice,,130,10746
29344,Veg Singapore Fried Rice,,130,10746
29345,Veg Shanghai Fried Rice,,130,10746
29346,Veg Butter Garlic Fried Rice,,130,10746
29347,Ginger Corn Fried Rice,,155,10746
29348,Garlic Fried Rice,,155,10746
29349,Fattoush Special Veg Fried Rice,,210,10746
29350,Veg Peking Fried Rice,,160,10746
29351,Egg Fried Rice,,135,10746
29352,Chicken Fried Rice,,160,10746
29353,Chicken Burnt Ginger Capsicum Fried Rice,,170,10746
29354,Chicken Chilli Garlic Fried Rice,,170,10746
29355,Chicken Triple Fried Rice,,180,10746
29356,Chicken Singapore Fried Rice,,170,10746
29357,Chicken Schezwan Fried Rice,,170,10746
29358,Chicken Shanghai Fried Rice,,170,10746
29359,Chicken Butter Garlic Fried Rice,,170,10746
29360,Chicken Black Pepper Fried Rice,,190,10746
29361,Mutton Fried Rice,,210.00 onwards,10746
29362,Mix Fried Rice,,200,10746
29363,Prawns Fried Rice,,180,10746
29364,Seafood Schezwan Fried Rice,,180,10746
29365,Seafood Shanghai Fried Rice,,180,10746
29366,Seafood Butter Garlic Fried Rice,,180,10746
29367,Seafood Chilli Garlic Fried Rice,,180,10746
29368,Mix Schezwan Fried Rice,,200,10746
29369,Mix Burnt Ginger Capsicum Fried Rice,,200,10746
29370,Mix Triple Fried Rice,,200,10746
29371,Mix Chilli Garlic Fried Rice,,200,10746
29372,Mix Singapore Fried Rice,,200,10746
29373,Mix Shanghai Fried Rice,,200,10746
29374,Mix Butter Garlic Fried Rice,,200,10746
29375,Fattoush Special Non Veg Fried Rice,,210,10746
29376,Non Veg Peking Fried Rice,,160,10746
29377,Veg Noodles,,120.00 onwards,10746
29378,Veg American Chopsuey,,230,10746
29379,Veg Chinese Chopsuey,,230,10746
29380,Egg Noodles,,140.00 onwards,10746
29381,Chicken Noodles,,180.00 onwards,10746
29382,Chicken Schezwan Noodles,,190,10746
29383,Chicken Chilli Garlic Noodles,,190,10746
29384,Chicken American Chopsuey,,245,10746
29385,Chicken Chinese Chopsuey,,240,10746
29386,Seafood Schezwan Noodles,,210,10746
29387,Seafood Hakka Noodles,,210,10746
29388,Seafood Chilli Garlic Noodles,,210,10746
29389,Mix Noodles,,210.00 onwards,10746
29390,Mix Schezwan Noodles,,210,10746
29391,Mix Singapore Noodles,,210,10746
29392,Mix Hakka Noodles,,210,10746
29393,Mix Chilli Garlic Noodles,,210,10746
29394,Dragon Chopsuey,,240,10746
29395,Mutton Doner,,140,10746
29396,Mix Raita,,50,10746
29397,Cucumber Raita,,50,10746
29398,Plain Papad,,30,10746
29399,Roasted Papad,,35,10746
29400,Masala Papad,,40,10746
29401,Fried Papad,,35,10746
29402,Peanut Masala,,60,10746
29403,Vanilla Ice Cream ,1 Scoop,70,10746
29404,Strawberry Ice Cream ,1 Scoop,75,10746
29405,Butterscotch Ice Cream ,1 Scoop,110,10746
29406,Pista Ice Cream ,1 Scoop,90,10746
29407,Chocolate Ice Cream ,1 Scoop,90,10746
29408,Mango Ice Cream ,1 Scoop,100,10746
29409,Black Current Ice Cream ,1 Scoop,100,10746
29410,Spanish Delights Ice Cream ,1 Scoop,120,10746
29411,Choco Cruise Ice Cream ,1 Scoop,150,10746
29412,Gudbud Ice Cream ,1 Scoop,150,10746
29413,Royal Falooda,,150,10746
29414,Mango Light Falooda,,150,10746
29415,Queen Falooda,,155,10746
29416,Fruit Punch Falooda,,160,10746
29417,Gold Punch Falooda,,170,10746
29418,Gold Duck Ice Cream,,185,10746
29419,Black Lady Ice Cream,,170,10746
29420,Double Ducker Ice Cream,,185,10746
29421,Pista Corq Ice Cream,,170,10746
29422,Snow Rock Ice Cream,,210,10746
29423,Mango Cream,,140,10746
29424,Mango Walts Ice Cream,,180,10746
29425,Caribbean Snow Ball Ice Cream,,189,10746
29426,Port Light Ice Cream,,180,10746
29427,Brazen Choco Ice Cream,,185,10746
29428,Teenage Craze Ice Cream,,180,10746
29429,Broms Spider Ice Cream,,185,10746
29430,Fiery Floric Ice Cream,,190,10746
29431,Floating Island Ice Cream,,175,10746
29432,Royal Temptations,,210,10746
29433,Tom and Jerry Ice Cream,,160,10746
29434,Umbrella Boy Ice Cream,,160,10746
29435,Chef's Special,,190,10746
29436,Mosambi Juice,,60,10746
29437,Orange Juice,,60,10746
29438,Grape Juice,,60,10746
29439,Carrot Juice,,60,10746
29440,Water Melon Juice,,60,10746
29441,Rich Anar Juice,,100,10746
29442,Apple Juice,,100,10746
29443,Lemon Juice,,50,10746
29444,Mint Lemon Juice,,50,10746
29445,Fresh Lime Soda,,50,10746
29446,Mint Lemon Soda,,60,10746
29447,Ginger Lime Soda,,60,10746
29448,Sweet Lassi,,60,10746
29449,Salted Lassi,,60,10746
29450,Butter Milk,,60,10746
29451,Mango Lassi,,60,10746
29452,Pineapple Lassi,,60,10746
29453,Chikku Milkshake,,110,10746
29454,Anar Milkshake,,110,10746
29455,Strawberry Milkshake,,120,10746
29456,Spanish Milkshake,,120,10746
29457,Papaya Milkshake,,110,10746
29458,Mango Milkshake,,110,10746
29459,Shammam Milkshake,,120,10746
29460,Chocolate Mikshake,,120,10746
29461,Fattoush Frappe,,100,10746
29462,Fattoush Choco Frappe,,110,10746
29463,Fattoush Blast,,130,10746
29464,Ice Latte,,100,10746
29465,Ice Americano,,90,10746
29466,Ice Mocha,,100,10746
29467,Blue Orange,,150,10746
29468,Mint Mojito,,140,10746
29469,Virgin Pina Colada,,150,10746
29470,Grape Frappe,,150,10746
29471,Asian Ginger Fizz,,140,10746
29472,Mango Lady,,150,10746
29473,Green Angel,,140,10746
29474,Lady Mist,,150,10746
29475,Apple Lake,,150,10746
29476,Passion Mojito,,160,10746
29477,Special Fattoush Mocktail,,150,10746
29478,Espresso,,56,10746
29479,Macchiato,,60,10746
29480,Cappuccino,,70,10746
29481,Cafe Latte,,75,10746
29482,Cafe Mocha,,80,10746
29483,Black Coffee,,70,10746
29484,Irish Coffee,,90,10746
29485,Irish Latte,,90,10746
29486,Hazelnut Latte,,90,10746
29487,Special Tea,,50,10746
29488,Ginger Tea,,45,10746
29489,Lemon Tea,,40,10746
29490,Masala Tea,,45,10746
29491,Green Tea,,45,10746
29492,Strawberry Smoothie,,110,10746
29493,Mango Smoothie,,120,10746
29494,Vanilla Smoothie,,100,10746
29495,Blackcurrant Smoothie,,125,10746
29496,The Hot Dog,,80.00 onwards,8177
29497,French Fries,,50,8177
29498,French Fries with Sauce,,60.00 onwards,8177
29499,Plain Sausage Platter,,120.00 onwards,8177
29500,Cheese Sausage Platter,,160.00 onwards,8177
29501,Mix Sausage Platter,,140.00 onwards,8177
29502,Mini Hot Dog Box ,"3 Pieces, 4 Inches",140.00 onwards,8177
29503,Cheese Dog,,100.00 onwards,8177
29504,Egg Biryani,,190,8383
29505,Andhra Chicken Fry,,255,8383
29506,Chicken Pepper Fry,,255,8383
29507,Guntur Chicken,,255,8383
29508,Kaju Chicken,,275,8383
29509,Deccan Chicken,,290,8383
29510,Chicken Kebab,,255,8383
29511,Chicken Ghee Roast,,275,8383
29512,Chicken 65,,255,8383
29513,Chicken Fried Biryani ,Regular,250,8383
29514,Boneless Dum Biryani,,270.00 onwards,8383
29515,Chicken ghee rost biriyani,,280,8383
29516,Chicken fry piece biriyani,,250,8383
29517,Chicken kebab biriyani,,250,8383
29518,Guntur chicken biriyani,,250,8383
29519,Special Thali,,150,9044
29520,Mushroom Manchurian,,110,9044
29521,Gobhi Manchurian,,65,9044
29522,Paneer Manchurian,,115,9044
29523,Paneer Chilli,,110.00 onwards,9044
29524,Veg Pizza,,99,9044
29525,Paneer Cheese Pizza,,130,9044
29526,Veg Fried Rice,,70,9044
29527,Schezwan Fried Rice,,80,9044
29528,Veg Schezwan Noodles,,85,9044
29529,Paneer Cheese Roll,,60,9044
29530,Dal Fry,,70,9044
29531,Veg Biryani,,80,9044
29532,Jeera Rice,,60,9044
29533,Dal Khichdi,,75,9044
29534,2 Aloo Tawa Paratha,,30,9044
29535,Regular Thali,,130,9044
29536,Parcel Thali,,160,9044
29537,Curd Rice,,50,9044
29538,Rajma Chawal,,99,9044
29539,Paneer Tikka,,110,9044
29540,Tawa Pepper Aloo Dry,,70,9044
29541,Tawa Mushroom Pepper Dry,,110,9044
29542,Tawa Pepper Paneer Dry,,120,9044
29543,Corn Cheese Roll,,110,9044
29544,Palak Paneer,,110,9044
29545,Paneer Makhani,,120,9044
29546,Paneer Tikka Masala,,140,9044
29547,Veg Kolhapuri,,90,9044
29548,Kadhai Vegetable,,99,9044
29549,Dal Palak,,80,9044
29550,Naan,,30,9044
29551,Butter Naan,,35,9044
29552,Roti,,15,9044
29553,Butter Roti,,20,9044
29554,Paratha,,25,9044
29555,Butter Paratha,,30,9044
29556,2 Mixed Veg Tawa Paratha,,60,9044
29557,2 Cheese Tawa Paratha,,50,9044
29558,2 Paneer Tawa Paratha,,40,9044
29559,1 Chapati,,12,9044
29560,Aloo Makai Biryani,,90,9044
29561,Veg Garlic Fried Rice,,80,9044
29562,Veg Hakka Noodles,,70,9044
29563,Baby Corn Manchurian,,99,9044
29564,Veg Ball Manchurian,,60,9044
29565,Momos,,80,9044
29566,Crispy Vegetables,,80,9044
29567,Baby Corn Chilli,,90.00 onwards,9044
29568,Mushroom Chilli,,110.00 onwards,9044
29569,Chinese Bhel,,80,9044
29570,Bombay Pizza,,120,9044
29571,Chef's Special Pizza,,150,9044
29572,Red Sauce Pasta,,99,9044
29573,Chef Special Pasta,,120,9044
29574,Pesto Sauce Pasta,,105,9044
29575,White Sauce Pasta,,110,9044
29576,Veg Grilled Sandwich,,40,9044
29577,Paneer Grilled Sandwich,,60,9044
29578,Cheese Grilled Sandwich,,50,9044
29579,Garlic Bread Cheese and Chilli ,5 Pieces,70,9044
29580,Garlic Bread,,50,9044
29581,Cheese Quesadilla,,150,9044
29582,Veg Quesadilla,,120,9044
29583,French Fries,,60,9044
29584,Tandoori Tikka,,40,9044
29585,Peri Peri Twiststick,,50,9044
29586,Cheesy White Twiststick,,50,9044
29587,Veg Roll,,40,9044
29588,Tandoor Paneer Roll,,50,9044
29589,Chef's Special Roll,,70,9044
29590,Vegetable Maggi,,40,9044
29591,Maggi with Cheese,,50,9044
29592,Butter Milk,,20,9044
29593,Lassi,,30,9044
29594,Mineral Water,,10.00 onwards,9044
29595,Mojito,,50,9044
29596,Orange Mojito,,70,9044
29597,Pepsi ,250 ml,20,9044
29598,7UP ,250 ml,20,9044
29599,Mountain Dew ,250 ml,20,9044
29600,Tandoori Chicken,,170.00 onwards,10660
29601,Chicken Kabab,,120,10660
29602,Egg Bhurji,,60,10660
29603,Hyderabadi Chicken Biriyani,,100,10660
29604,Special Chicken Biryani,,180,10660
29605,Paneer Tikka,,170,10660
29606,Hariyali Tikka,,170,10660
29607,Andhra Chicken,,170.00 onwards,10660
29608,Boneless Peshawari Chicken Tikka,,190,10660
29609,Boneless Chicken Tikka,,180,10660
29610,Kalmi Kabab ,2 Pieces,120,10660
29611,Kattappa e Chooza,,180.00 onwards,10660
29612,Andhra Tikka,,180,10660
29613,Gobi Chilli,,120,10660
29614,Gobi 65,,120,10660
29615,Gobi Manchurian,,120,10660
29616,Baby Corn Chilli,,140,10660
29617,Baby Corn 65,,140,10660
29618,Baby Corn Manchurian,,140,10660
29619,Baby Corn Pepper,,140,10660
29620,Paneer Chilli,,160,10660
29621,Paneer 65,,160,10660
29622,Paneer Manchurian,,160,10660
29623,Paneer Pepper,,160,10660
29624,Chicken Chilli,,190,10660
29625,Chicken 65,,190,10660
29626,Chicken Pepper,,190,10660
29627,Chicken Manchurian,,190,10660
29628,Chicken Lemon,,190,10660
29629,Chicken Garlic,,190,10660
29630,Roti,,25.00 onwards,10660
29631,Naan,,25.00 onwards,10660
29632,Kulcha,,25.00 onwards,10660
29633,Veg Fried Rice,,120,10660
29634,Egg Fried Rice,,140,10660
29635,Chicken Fried Rice,,160,10660
29636,Masala Omelette,,50,10660
29637,Bullet Biryani Rice,,80,10660
29638,Peanut Masala,,60,10660
29639,Chicken Lollipop,,110.00 onwards,9277
29640,Chicken Noodles,,130,9277
29641,Chicken American Chopsuey,,150,9277
29642,Veg Biryani,,130,9277
29643,Chicken Tikka Biryani,,160,9277
29644,Veg Thali ,Serves 4,560,9277
29645,Non Veg Thali ,Serves 4,640,9277
29646,Vegetable Sweet Corn Soup,,80,9277
29647,Vegetable Hot and Sour Soup,,90,9277
29648,Veg Manchow Soup,,100,9277
29649,Tomato Soup,,80,9277
29650,Chicken Sweet Corn Soup,,100,9277
29651,Chicken Hot and Sour Soup,,110,9277
29652,Chicken Clear Soup,,120,9277
29653,Chicken Wonton Soup,,120,9277
29654,Chicken Manchow Soup,,130,9277
29655,Paneer Tikka,,95.00 onwards,9277
29656,Paneer Malai Tikka,,95.00 onwards,9277
29657,Paneer Goli Kabab,,95.00 onwards,9277
29658,Paneer Boti Kabab,,95.00 onwards,9277
29659,Paneer Chatpati,,95.00 onwards,9277
29660,Veg Seekh Kabab,,150,9277
29661,Veg Hara Bhara Kabab,,160,9277
29662,Chicken Tandoori,,160.00 onwards,9277
29663,Chicken Kali Mirch,,170.00 onwards,9277
29664,Chicken Tikka,,95.00 onwards,9277
29665,Chicken Tikka Kali Mirch,,100.00 onwards,9277
29666,Chicken Malai Tikka,,100.00 onwards,9277
29667,Chicken Boti Kabab,,110.00 onwards,9277
29668,Chicken Achari Kabab,,110.00 onwards,9277
29669,Chicken Reshmi Kabab,,180,9277
29670,Chicken Seekh Kabab,,170,9277
29671,Chicken Afghani,,170.00 onwards,9277
29672,Chicken Angara,,110.00 onwards,9277
29673,Tandoori Fry,,170.00 onwards,9277
29674,Chicken Crispy,,100.00 onwards,9277
29675,Chicken Leg Kabab,,190,9277
29676,Chicken Chop Kabab,,190,9277
29677,Fish Fry,,160,9277
29678,Matar Masala,,130,9277
29679,Mixed Vegetable,,95.00 onwards,9277
29680,Veg Kofta,,95.00 onwards,9277
29681,Veg Kadhi,,95.00 onwards,9277
29682,Veg Balti,,95.00 onwards,9277
29683,Veg Jaipuri,,95.00 onwards,9277
29684,Mushroom Paneer Bahar,,95.00 onwards,9277
29685,Mushroom Kadhi,,95.00 onwards,9277
29686,Mushroom Butter Masala,,95.00 onwards,9277
29687,Mushroom do Pyaza,,95.00 onwards,9277
29688,Mushroom Handi,,95.00 onwards,9277
29689,Baby Corn Masala,,95.00 onwards,9277
29690,Baby Corn Kadhi,,95.00 onwards,9277
29691,Veg Navratan Korma,,95.00 onwards,9277
29692,Aloo Dum Kashmiri,,140,9277
29693,Bhindi Fry Masala,,130,9277
29694,Aloo Bhindi,,120,9277
29695,Aloo Dum,,120,9277
29696,Aloo Dum Jaipuri,,150,9277
29697,Aloo Gobi,,120,9277
29698,Aloo Gobi Matar,,140,9277
29699,Veg Kolhapuri,,95.00 onwards,9277
29700,Stuffed Capsicum,,95.00 onwards,9277
29701,Patiala Kofta,,180,9277
29702,Nargis Kofta,,180,9277
29703,Dal Tadka,,120,9277
29704,Dal Fry,,110,9277
29705,Paneer do Pyaza,,95.00 onwards,9277
29706,Paneer Punjabi,,95.00 onwards,9277
29707,Paneer Bharta,,95.00 onwards,9277
29708,Matar Paneer,,95.00 onwards,9277
29709,Paneer Butter Masala,,95.00 onwards,9277
29710,Kadai Paneer,,95.00 onwards,9277
29711,Paneer Handi,,95.00 onwards,9277
29712,Shahi Paneer,,110.00 onwards,9277
29713,Paneer Pasanda,,110.00 onwards,9277
29714,Paneer Tikka Butter Masala,,110.00 onwards,9277
29715,Paneer Tikka Masala,,110.00 onwards,9277
29716,Paneer Lababdar,,110.00 onwards,9277
29717,Paneer Patiala,,110.00 onwards,9277
29718,Paneer Kolapuri,,110.00 onwards,9277
29719,Malai Kofta,,110.00 onwards,9277
29720,Paneer Diwani,,110.00 onwards,9277
29721,Paneer Dilbahar,,110.00 onwards,9277
29722,Egg Curry,,110,9277
29723,Egg Masala,,120,9277
29724,Egg do Pyaza,,120,9277
29725,Egg Bhurji Masala,,130,9277
29726,Chicken Kolhapuri Tikka Masala,,120.00 onwards,9277
29727,Chicken Tikka Masala,,120.00 onwards,9277
29728,Chicken Tikka Butter Masala,,120.00 onwards,9277
29729,Chicken Punjabi,,95.00 onwards,9277
29730,Chicken Mughlai,,95.00 onwards,9277
29731,Chicken Dahi,,95.00 onwards,9277
29732,Chicken Curry,,95.00 onwards,9277
29733,Chicken Masala,,95.00 onwards,9277
29734,Chicken Dehati,,95.00 onwards,9277
29735,Chicken Karsa,,95.00 onwards,9277
29736,Chicken Kali Mirch Masala,,95.00 onwards,9277
29737,Chicken Bharta,,95.00 onwards,9277
29738,Chicken Kadhi,,95.00 onwards,9277
29739,Chicken Handi,,95.00 onwards,9277
29740,Chicken do Pyaza,,95.00 onwards,9277
29741,Chicken Kalegi Masala,,150,9277
29742,Chicken Korma,,95.00 onwards,9277
29743,Chicken Kashmiri,,95.00 onwards,9277
29744,Chicken Butter Masala,,95.00 onwards,9277
29745,Murgh Musallam,,120.00 onwards,9277
29746,Fish Masala,,160,9277
29747,Fish Curry,,150,9277
29748,Fish do Pyaza,,160,9277
29749,Wheat Roti,,10,9277
29750,Wheat Butter Roti,,15,9277
29751,Plain Paratha,,20,9277
29752,Tandoori Roti,,20,9277
29753,Tandoori Butter Roti,,25,9277
29754,Wheat Tandoori Roti,,20,9277
29755,Wheat Butter Tandoori Roti,,25,9277
29756,Plain Naan,,25,9277
29757,Butter Naan,,30,9277
29758,Veg Kulcha,,60,9277
29759,Paneer Stuffed Kulcha,,70,9277
29760,Masala Kulcha,,70,9277
29761,Kerala Paratha,,25,9277
29762,Lachedar Paratha,,25,9277
29763,Aloo Paratha,,40,9277
29764,Gobi Paratha,,40,9277
29765,Onion Paratha,,40,9277
29766,Paneer Paratha,,70,9277
29767,Mixed Veg Paratha,,60,9277
29768,Paneer Mughlai Paratha,,110,9277
29769,Chicken Kulcha,,70,9277
29770,Chicken Mughlai Paratha,,110,9277
29771,White Basmati Rice,,70,9277
29772,Jeera Rice,,100,9277
29773,Ghee Rice,,100,9277
29774,Veg Pulao,,120,9277
29775,Kashmiri Pulao,,130,9277
29776,Green Peas Pulao,,120,9277
29777,Navratan Pulao,,140,9277
29778,Egg Biryani,,130,9277
29779,Chicken Biryani,,140,9277
29780,Veg Fried Rice,,110,9277
29781,Veg Noodles,,110,9277
29782,Paneer Fried Rice,,140,9277
29783,Egg Noodles,,120,9277
29784,Egg Fried Rice,,120,9277
29785,Chicken Fried Rice,,130,9277
29786,Chicken Schezwan Fried Rice,,150,9277
29787,Mixed Noodles,,140,9277
29788,Mixed Fried Rice,,140,9277
29789,Veg Roll,,50,9277
29790,Paneer Roll,,70,9277
29791,Paneer Cheese Roll,,80,9277
29792,Single Egg Cheese Roll,,60,9277
29793,Double Egg Cheese Roll,,70,9277
29794,Single Egg Roll,,45,9277
29795,Double Egg Roll,,55,9277
29796,Chicken Tikka Roll,,80,9277
29797,Single Chicken Roll,,60,9277
29798,Double Chicken Roll,,70,9277
29799,Veg Momos,,60,9277
29800,Veg Fried Momos,,80,9277
29801,Chicken Steamed Momos,,80,9277
29802,Chicken Fried Momos,,100,9277
29803,Paneer Chilli,,95.00 onwards,9277
29804,Paneer Manchurian,,95.00 onwards,9277
29805,Paneer Garlic,,95.00 onwards,9277
29806,Paneer 65,,95.00 onwards,9277
29807,Mushroom Manchurian,,90.00 onwards,9277
29808,Mushroom Pepper Dry,,90.00 onwards,9277
29809,Mushroom Chilli,,90.00 onwards,9277
29810,Veg Chilli,,120,9277
29811,Veg Manchurian,,130,9277
29812,Gobhi Manchurian,,120,9277
29813,Gobi 65,,120,9277
29814,Baby Corn Manchurian,,160,9277
29815,Baby Corn Chilli,,160,9277
29816,Baby Corn Crispy,,160,9277
29817,Potato Chilli,,120,9277
29818,Honey Potato,,140,9277
29819,Chicken Chilli Dry,,85.00 onwards,9277
29820,Boneless Chicken Chilli Dry,,95.00 onwards,9277
29821,Chicken Manchurian,,95.00 onwards,9277
29822,Chicken Garlic,,95.00 onwards,9277
29823,Chicken 65,,95.00 onwards,9277
29824,Paneer Pakoda,,140,9277
29825,Onion Pakoda,,90,9277
29826,Veg Pakoda,,120,9277
29827,Finger Chips,,80,9277
29828,Masala Maggi,,40,9277
29829,Egg Omelette,,25,9277
29830,Double Bread Omelette,,40,9277
29831,Egg Pakoda,,120,9277
29832,Egg Chilli,,140,9277
29833,Gobi Manchurian,,130,8061
29834,Crispy Veg Manchurian,,130,8061
29835,Babycorn Manchurian,,160,8061
29836,Butter Naan,,45,8061
29837,Aloo Paratha,,55,8061
29838,Dal Tadka,,120,8061
29839,Dal Kichidi,,150,8061
29840,Paneer Butter Masala,,180,8061
29841,Kadhai Vegetable,,155,8061
29842,Kadhai Paneer,,170,8061
29843,Kaju Masala,,190,8061
29844,Veg Hyderabadi,,150,8061
29845,Ghee Rice,,140,8061
29846,Jeera Rice,,140,8061
29847,Palak Rice,,140,8061
29848,Vegetable Fried Rice,,135,8061
29849,Cream of Tomato Soup,,85,8061
29850,Sweet Corn Soup,,95,8061
29851,Sweet Corn Veg Soup,,95,8061
29852,Baby Corn Soup,,95,8061
29853,Veg Clear Soup,,85,8061
29854,Cream of Veg Soup,,95,8061
29855,Cream of Mushroom Soup,,95,8061
29856,Cream of Noodles Soup,,95,8061
29857,Veg Manchow Soup,,95,8061
29858,Hot and Sour Soup,,95,8061
29859,Sweet Corn Manchow Soup,,95,8061
29860,Mixed Vegetables Salad,,65,8061
29861,Cucumber Salad,,55,8061
29862,Steamed Vegetables Salad,,75,8061
29863,Veg Ball Manchurian,,130,8061
29864,Aloo Manchurian,,130,8061
29865,Mushroom Manchurian,,160,8061
29866,Paneer Manchurian,,190,8061
29867,Gobi Chilly Dry,,130,8061
29868,Aloo Chilly Dry,,130,8061
29869,Babycorn Chilly Dry,,160,8061
29870,Mushroom Chilly Dry,,160,8061
29871,Paneer Chilly Dry,,190,8061
29872,Gobi Pudina Chilly Dry,,130,8061
29873,Aloo Pudina Chilly Dry,,130,8061
29874,Babycorn Pudina Chilly Dry,,160,8061
29875,Mushroom Pudina Chilly Dry,,160,8061
29876,Paneer Pudina Chilly Dry,,190,8061
29877,Gobi Pepper Dry,,130,8061
29878,Aloo Pepper Dry,,130,8061
29879,Babycorn Pepper Dry,,160,8061
29880,Mushroom Pepper Dry,,160,8061
29881,Paneer Pepper Dry,,190,8061
29882,Gobi Schezwan Dry,,130,8061
29883,Aloo Schezwan Dry,,130,8061
29884,Babycorn Schezwan Dry,,160,8061
29885,Mushroom Schezwan Dry,,160,8061
29886,Paneer Schezwan Dry,,190,8061
29887,Gobi Special Dry 65,,130,8061
29888,Aloo Special Dry 65,,130,8061
29889,Babycorn Special Dry 65,,160,8061
29890,Mushroom Special Dry 65,,160,8061
29891,Paneer Special Dry 65,,200,8061
29892,Babycorn Golden Fry Deep Fried Bread,,160,8061
29893,French Fries,,90,8061
